Status,Position/Ticket,Symbol,Type,Volume,Open Price,Close Price,Pips,Duration (s),Swap,Commission,Profit,Net P/L,Magic,Comment,Open Time,Close Time
Closed,316959258,EURJPY,SELL,0.01,184.17,183.972,19.799999999997908,178579,-0.08,0,1.24,1.16,110711,MPRFP[tp],2026.03.21 07:15:00,2026.03.23 08:51:19
Closed,316945273,EURJPY,SELL,0.01,183.495,183.45,4.500000000001592,3509,0,0,0.28,0.28,110711,MPRFP[tp],2026.03.21 00:30:01,2026.03.21 01:28:30
Closed,316944877,EURJPY,SELL,0.01,183.514,183.478,3.6000000000001364,526,0,0,0.23,0.23,110711,MPRFP[tp],2026.03.21 00:15:00,2026.03.21 00:23:46
Closed,316940917,EURJPY,SELL,0.01,183.505,183.467,3.7999999999982492,6017,0,0,0.24,0.24,110711,MPRFP[tp],2026.03.20 22:30:00,2026.03.21 00:10:17
Closed,316940434,EURJPY,SELL,0.01,183.446,183.405,4.099999999999682,140,0,0,0.26,0.26,110711,MPRFP[tp],2026.03.20 22:15:00,2026.03.20 22:17:20
Closed,316901401,EURJPY,BUY,0.01,182.498,182.55,5.200000000002092,5192,0,0,0.33,0.33,110711,MPRFP[tp],2026.03.20 04:30:00,2026.03.20 05:56:32
Closed,316899227,EURJPY,BUY,0.01,182.447,182.48,3.299999999998704,719,0,0,0.21,0.21,110711,MPRFP[tp],2026.03.20 04:15:01,2026.03.20 04:27:00
Closed,316873157,EURJPY,BUY,0.01,182.62,182.665,4.4999999999987494,1953,0,0,0.28,0.28,110711,MPRFP[tp],2026.03.19 21:15:00,2026.03.19 21:47:33
Closed,316803060,EURJPY,SELL,0.01,183.44,183.217,22.299999999998477,40524,-0.08,0,1.4,1.32,110711,MPRFP[tp],2026.03.18 05:00:01,2026.03.18 16:15:25
Closed,316790768,EURJPY,SELL,0.01,183.077,183.217,-14.000000000001478,63024,-0.08,0,-0.88,-0.96,110711,MPRFP[tp],2026.03.17 22:45:01,2026.03.18 16:15:25
Closed,316790127,EURJPY,SELL,0.01,183.116,183.077,3.900000000001569,923,0,0,0.24,0.24,110711,MPRFP[tp],2026.03.17 22:15:00,2026.03.17 22:30:23
Closed,316779196,EURJPY,SELL,0.01,183.037,182.997,3.999999999999204,274,0,0,0.25,0.25,110711,MPRFP[tp],2026.03.17 17:00:03,2026.03.17 17:04:37
Closed,316777928,EURJPY,SELL,0.01,183.076,183.034,4.200000000000159,1984,0,0,0.27,0.27,110711,MPRFP[tp],2026.03.17 16:15:00,2026.03.17 16:48:04
Closed,316742602,EURJPY,BUY,0.01,182.407,182.448,4.099999999999682,2895,0,0,0.26,0.26,110711,MPRFP[tp],2026.03.16 20:15:00,2026.03.16 21:03:15
Closed,316724889,EURJPY,BUY,0.01,182.469,182.508,3.900000000001569,356,0,0,0.24,0.24,110711,MPRFP[tp],2026.03.16 11:00:01,2026.03.16 11:05:57
Closed,316723270,EURJPY,BUY,0.01,182.413,182.446,3.299999999998704,2581,0,0,0.2,0.2,110711,MPRFP[tp],2026.03.16 10:15:01,2026.03.16 10:58:02
Closed,316695671,EURJPY,BUY,0.01,182.772,182.81,3.8000000000010914,4267,0,0,0.24,0.24,110711,MPRFP[tp],2026.03.13 21:15:01,2026.03.13 22:26:08
Closed,316649473,EURJPY,BUY,0.01,183.494,183.531,3.700000000000614,25393,0,0,0.23,0.23,110711,MPRFP[tp],2026.03.12 21:15:01,2026.03.13 04:18:14
Closed,316641038,EURJPY,BUY,0.01,183.622,183.658,3.5999999999972943,627,0,0,0.22,0.22,110711,MPRFP[tp],2026.03.12 17:00:00,2026.03.12 17:10:27
Closed,316639759,EURJPY,BUY,0.01,183.557,183.599,4.200000000000159,1930,0,0,0.27,0.27,110711,MPRFP[tp],2026.03.12 16:15:01,2026.03.12 16:47:11
Closed,316596643,EURJPY,SELL,0.01,183.928,183.89,3.8000000000010914,5117,0,0,0.24,0.24,110711,MPRFP[tp],2026.03.11 16:00:00,2026.03.11 17:25:17
Closed,316596052,EURJPY,SELL,0.01,184.014,183.977,3.700000000000614,2288,0,0,0.24,0.24,110711,MPRFP[tp],2026.03.11 15:15:03,2026.03.11 15:53:11
Closed,316573060,EURJPY,SELL,0.01,183.586,183.545,4.100000000002524,7230,0,0,0.26,0.26,110711,MPRFP[tp],2026.03.11 01:00:01,2026.03.11 03:00:31
Closed,316572293,EURJPY,SELL,0.01,183.621,183.584,3.700000000000614,37,0,0,0.24,0.24,110711,MPRFP[tp],2026.03.11 00:45:00,2026.03.11 00:45:37
Closed,316570769,EURJPY,SELL,0.01,183.635,183.595,3.999999999999204,1359,0,0,0.26,0.26,110711,MPRFP[tp],2026.03.11 00:15:00,2026.03.11 00:37:39
Closed,316548539,EURJPY,SELL,0.01,183.365,183.326,3.900000000001569,972,0,0,0.25,0.25,110711,MPRFP[tp],2026.03.10 11:30:00,2026.03.10 11:46:12
Closed,316547971,EURJPY,SELL,0.01,183.369,183.326,4.300000000000637,491,0,0,0.27,0.27,110711,MPRFP[tp],2026.03.10 11:15:01,2026.03.10 11:23:12
Closed,316532324,EURJPY,SELL,0.01,183.232,183.19,4.200000000000159,14246,0,0,0.27,0.27,110711,MPRFP[tp],2026.03.10 03:00:01,2026.03.10 06:57:27
