Status,Position/Ticket,Symbol,Type,Volume,Open Price,Close Price,Pips,Duration (s),Swap,Commission,Profit,Net P/L,Magic,Comment,Open Time,Close Time
Closed,317394793,EURUSD,SELL,0.01,1.15993,1.15985,0.7999999999985796,23744,0,0,0.08,0.08,11333,EUROSTABLE V3.3 EA[tp],2026.04.01 22:00:02,2026.04.02 04:35:46
Closed,317405838,EURUSD,SELL,0.01,1.1623,1.15985,24.500000000000632,9343,0,0,2.45,2.45,11333,EUROSTABLE V3.3 EA[tp],2026.04.02 02:00:03,2026.04.02 04:35:46
Closed,317392947,EURUSD,SELL,0.01,1.15946,1.15985,-3.900000000001125,27343,0,0,-0.39,-0.39,11333,EUROSTABLE V3.3 EA[tp],2026.04.01 21:00:03,2026.04.02 04:35:46
Closed,317399227,EURUSD,SELL,0.01,1.16168,1.15985,18.299999999999983,17443,0,0,1.83,1.83,11333,EUROSTABLE V3.3 EA[tp],2026.04.01 23:45:03,2026.04.02 04:35:46
Closed,317395394,EURUSD,SELL,0.01,1.16043,1.15984,5.9000000000009045,22843,0,0,0.59,0.59,11333,EUROSTABLE V3.3 EA[tp],2026.04.01 22:15:02,2026.04.02 04:35:45
Closed,317390626,EURUSD,SELL,0.01,1.15958,1.15908,4.999999999999449,1045,0,0,0.5,0.5,11333,EUROSTABLE V3.3 EA[tp],2026.04.01 20:00:03,2026.04.01 20:17:28
Closed,317322279,EURUSD,BUY,0.01,1.14847,1.14824,-2.300000000001745,34945,0,0,-0.23,-0.23,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 12:45:02,2026.03.31 22:27:27
Closed,317325742,EURUSD,BUY,0.01,1.14709,1.14824,11.499999999999844,27742,0,0,1.15,1.15,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 14:45:05,2026.03.31 22:27:27
Closed,317321417,EURUSD,BUY,0.01,1.14902,1.14824,-7.800000000000029,35845,0,0,-0.78,-0.78,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 12:30:02,2026.03.31 22:27:27
Closed,317327680,EURUSD,BUY,0.01,1.14641,1.14825,18.400000000000638,22345,0,0,1.84,1.84,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 16:15:02,2026.03.31 22:27:27
Closed,317322968,EURUSD,BUY,0.01,1.14765,1.14826,6.099999999999994,34044,0,0,0.61,0.61,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 13:00:03,2026.03.31 22:27:27
Closed,317290914,EURUSD,BUY,0.01,1.14943,1.14871,-7.200000000000539,60100,-0.09,0,-0.72,-0.81,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 19:45:02,2026.03.31 12:26:42
Closed,317280552,EURUSD,BUY,0.01,1.15157,1.14874,-28.29999999999888,79900,-0.09,0,-2.83,-2.92,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 14:15:02,2026.03.31 12:26:42
Closed,317297082,EURUSD,BUY,0.01,1.1477,1.14874,10.40000000000152,47500,-0.09,0,1.04,0.95,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 23:15:02,2026.03.31 12:26:42
Closed,317287521,EURUSD,BUY,0.01,1.15059,1.14874,-18.499999999999073,65499,-0.09,0,-1.85,-1.94,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 18:15:03,2026.03.31 12:26:42
Closed,317291846,EURUSD,BUY,0.01,1.14882,1.14875,-0.700000000000145,58299,-0.09,0,-0.07,-0.16,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 20:15:03,2026.03.31 12:26:42
Closed,317303156,EURUSD,BUY,0.01,1.14576,1.14875,29.90000000000048,39399,-0.09,0,2.99,2.9,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 01:30:03,2026.03.31 12:26:42
Closed,317300406,EURUSD,BUY,0.01,1.14688,1.14875,18.700000000000383,42100,-0.09,0,1.87,1.78,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 00:45:02,2026.03.31 12:26:42
Closed,317288847,EURUSD,BUY,0.01,1.14995,1.14875,-12.000000000000899,63699,-0.09,0,-1.2,-1.29,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 18:45:03,2026.03.31 12:26:42
Closed,317302523,EURUSD,BUY,0.01,1.14629,1.14875,24.599999999999067,40300,-0.09,0,2.46,2.37,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 01:15:02,2026.03.31 12:26:42
Closed,317305042,EURUSD,BUY,0.01,1.14473,1.14875,40.19999999999912,36699,-0.09,0,4.02,3.93,11333,EUROSTABLE V3.3 EA[tp],2026.03.31 02:15:03,2026.03.31 12:26:42
Closed,317271695,EURUSD,BUY,0.01,1.14973,1.15158,18.500000000001293,17757,0,0,1.85,1.85,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 09:15:02,2026.03.30 14:10:59
Closed,317272605,EURUSD,BUY,0.01,1.14899,1.15158,25.900000000000922,15958,0,0,2.59,2.59,11333,EUROSTABLE V3.3 EA[tp],2026.03.30 09:45:01,2026.03.30 14:10:59
Closed,317263692,EURUSD,BUY,0.01,1.151,1.15158,5.800000000000249,207658,-0.09,0,0.58,0.49,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 04:30:01,2026.03.30 14:10:59
Closed,317260540,EURUSD,BUY,0.01,1.15373,1.15158,-21.499999999998742,213957,-0.09,0,-2.15,-2.24,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 02:45:02,2026.03.30 14:10:59
Closed,317261080,EURUSD,BUY,0.01,1.15195,1.15158,-3.6999999999998145,213057,-0.09,0,-0.37,-0.46,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 03:00:02,2026.03.30 14:10:59
Closed,317260078,EURUSD,BUY,0.01,1.15379,1.15428,4.899999999998794,142,0,0,0.49,0.49,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 02:30:02,2026.03.28 02:32:24
Closed,317258718,EURUSD,BUY,0.01,1.15317,1.15358,4.100000000000215,1419,0,0,0.41,0.41,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 02:00:02,2026.03.28 02:23:41
Closed,317257467,EURUSD,BUY,0.01,1.15272,1.15323,5.1000000000001044,1269,0,0,0.51,0.51,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 01:30:02,2026.03.28 01:51:11
Closed,317255395,EURUSD,BUY,0.01,1.15311,1.15336,2.4999999999986144,1967,0,0,0.25,0.25,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 00:45:02,2026.03.28 01:17:49
Closed,317256048,EURUSD,BUY,0.01,1.15259,1.15335,7.600000000000939,1067,0,0,0.76,0.76,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 01:00:02,2026.03.28 01:17:49
Closed,317254628,EURUSD,BUY,0.01,1.15252,1.15297,4.500000000000615,844,0,0,0.45,0.45,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 00:30:01,2026.03.28 00:44:05
Closed,317253445,EURUSD,BUY,0.01,1.15161,1.15212,5.1000000000001044,1240,0,0,0.51,0.51,11333,EUROSTABLE V3.3 EA[tp],2026.03.28 00:00:01,2026.03.28 00:20:41
Closed,316917303,EURUSD,SELL,0.01,1.15752,1.15702,5.00000000000167,3931,0,0,0.5,0.5,11333,EUROSTABLE V3.3 EA[tp],2026.03.20 11:15:02,2026.03.20 12:20:33
Closed,316915687,EURUSD,SELL,0.01,1.15793,1.15739,5.399999999999849,4852,0,0,0.54,0.54,11333,EUROSTABLE V3.3 EA[tp],2026.03.20 09:45:01,2026.03.20 11:05:53
Closed,316914163,EURUSD,SELL,0.01,1.15884,1.15828,5.60000000000116,5151,0,0,0.56,0.56,11333,EUROSTABLE V3.3 EA[tp],2026.03.20 08:05:04,2026.03.20 09:30:55
Closed,316751705,EURUSD,BUY,0.01,1.14758,1.14837,7.899999999998464,1862,0,0,0.79,0.79,11333,EUROSTABLE V3.3 EA[tp],2026.03.17 00:00:02,2026.03.17 00:31:04
Closed,316748780,EURUSD,BUY,0.01,1.14816,1.14837,2.0999999999982144,6362,0,0,0.21,0.21,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 22:45:02,2026.03.17 00:31:04
Closed,316748308,EURUSD,BUY,0.01,1.14742,1.14798,5.599999999998939,775,0,0,0.56,0.56,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 22:30:02,2026.03.16 22:42:57
Closed,316746043,EURUSD,BUY,0.01,1.14757,1.14777,1.9999999999997797,3078,0,0,0.2,0.2,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 21:30:05,2026.03.16 22:21:23
Closed,316746566,EURUSD,BUY,0.01,1.14693,1.14777,8.399999999999519,2180,0,0,0.84,0.84,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 21:45:03,2026.03.16 22:21:23
Closed,316745222,EURUSD,BUY,0.01,1.14585,1.14639,5.399999999999849,228,0,0,0.54,0.54,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 21:15:02,2026.03.16 21:18:50
Closed,316744472,EURUSD,BUY,0.01,1.14504,1.14554,4.999999999999449,680,0,0,0.5,0.5,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 21:00:02,2026.03.16 21:11:22
Closed,316741987,EURUSD,BUY,0.01,1.14454,1.14506,5.20000000000076,2926,0,0,0.52,0.52,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 20:00:03,2026.03.16 20:48:49
Closed,316726579,EURUSD,BUY,0.01,1.14511,1.1453,1.8999999999991246,10820,0,0,0.19,0.19,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 11:45:02,2026.03.16 14:45:22
Closed,316727871,EURUSD,BUY,0.01,1.14449,1.1453,8.099999999999774,9020,0,0,0.81,0.81,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 12:15:02,2026.03.16 14:45:22
Closed,316725825,EURUSD,BUY,0.01,1.14462,1.14521,5.9000000000009045,1599,0,0,0.59,0.59,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 11:15:03,2026.03.16 11:41:42
Closed,316723323,EURUSD,BUY,0.01,1.14335,1.14379,4.3999999999999595,2724,0,0,0.44,0.44,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 10:15:02,2026.03.16 11:00:26
Closed,316719726,EURUSD,BUY,0.01,1.14281,1.14304,2.2999999999995246,4534,0,0,0.23,0.23,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 08:45:07,2026.03.16 10:00:41
Closed,316721569,EURUSD,BUY,0.01,1.14227,1.14304,7.7000000000015945,1836,0,0,0.77,0.77,11333,EUROSTABLE V3.3 EA[tp],2026.03.16 09:30:02,2026.03.16 10:00:38
Closed,316690488,EURUSD,BUY,0.01,1.14602,1.14806,20.400000000000418,17127,0,0,2.04,2.04,11333,EUROSTABLE V3.3 EA[tp],2026.03.13 19:00:02,2026.03.13 23:45:29
Closed,316686608,EURUSD,BUY,0.01,1.14813,1.14807,-0.6000000000017103,20726,0,0,-0.06,-0.06,11333,EUROSTABLE V3.3 EA[tp],2026.03.13 18:00:03,2026.03.13 23:45:29
Closed,316682931,EURUSD,BUY,0.01,1.15033,1.14807,-22.600000000001508,27927,0,0,-2.26,-2.26,11333,EUROSTABLE V3.3 EA[tp],2026.03.13 16:00:02,2026.03.13 23:45:29
Closed,316691524,EURUSD,BUY,0.01,1.14414,1.14807,39.29999999999989,16227,0,0,3.93,3.93,11333,EUROSTABLE V3.3 EA[tp],2026.03.13 19:15:02,2026.03.13 23:45:29
Closed,316688243,EURUSD,BUY,0.01,1.14754,1.14807,5.299999999999194,19827,0,0,0.53,0.53,11333,EUROSTABLE V3.3 EA[tp],2026.03.13 18:15:02,2026.03.13 23:45:29
Closed,316689789,EURUSD,BUY,0.01,1.14689,1.14807,11.799999999999589,18027,0,0,1.18,1.18,11333,EUROSTABLE V3.3 EA[tp],2026.03.13 18:45:02,2026.03.13 23:45:29
Closed,316685222,EURUSD,BUY,0.01,1.14985,1.14807,-17.80000000000115,22527,0,0,-1.78,-1.78,11333,EUROSTABLE V3.3 EA[tp],2026.03.13 17:30:02,2026.03.13 23:45:29
Closed,316589783,EURUSD,SELL,0.01,1.16219,1.16193,2.60000000000149,26898,0,0,0.26,0.26,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 11:15:02,2026.03.11 18:43:20
Closed,316598273,EURUSD,SELL,0.01,1.1639,1.16193,19.700000000000273,5296,0,0,1.97,1.97,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 17:15:04,2026.03.11 18:43:20
Closed,316595448,EURUSD,SELL,0.01,1.16304,1.16191,11.300000000000754,14298,0,0,1.13,1.13,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 14:45:02,2026.03.11 18:43:20
Closed,316586479,EURUSD,SELL,0.01,1.16066,1.16191,-12.499999999999734,38298,0,0,-1.25,-1.25,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 08:05:02,2026.03.11 18:43:20
Closed,316570795,EURUSD,SELL,0.01,1.1641,1.16374,3.5999999999991594,17931,0,0,0.36,0.36,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 00:15:02,2026.03.11 05:13:53
Closed,316569006,EURUSD,SELL,0.01,1.16241,1.16374,-13.300000000000534,21531,0,0,-1.33,-1.33,11333,EUROSTABLE V3.3 EA[tp],2026.03.10 23:15:02,2026.03.11 05:13:53
Closed,316579933,EURUSD,SELL,0.01,1.1659,1.16374,21.599999999999397,2631,0,0,2.16,2.16,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 04:30:02,2026.03.11 05:13:53
Closed,316569665,EURUSD,SELL,0.01,1.16301,1.1637,-6.899999999998574,19731,0,0,-0.69,-0.69,11333,EUROSTABLE V3.3 EA[tp],2026.03.10 23:45:02,2026.03.11 05:13:53
Closed,316574874,EURUSD,SELL,0.01,1.16476,1.1637,10.600000000000609,12531,0,0,1.06,1.06,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 01:45:02,2026.03.11 05:13:53
Closed,316576989,EURUSD,SELL,0.01,1.1653,1.1637,16.00000000000046,8931,0,0,1.6,1.6,11333,EUROSTABLE V3.3 EA[tp],2026.03.11 02:45:02,2026.03.11 05:13:53
Closed,316567312,EURUSD,SELL,0.01,1.16449,1.16351,9.799999999999809,2846,0,0,0.98,0.98,11333,EUROSTABLE V3.3 EA[tp],2026.03.10 22:15:02,2026.03.10 23:02:28
Closed,316566226,EURUSD,SELL,0.01,1.16355,1.16352,0.2999999999997449,4647,0,0,0.03,0.03,11333,EUROSTABLE V3.3 EA[tp],2026.03.10 21:45:01,2026.03.10 23:02:28
Closed,316565453,EURUSD,SELL,0.01,1.16439,1.1639,4.900000000001015,151,0,0,0.49,0.49,11333,EUROSTABLE V3.3 EA[tp],2026.03.10 21:30:02,2026.03.10 21:32:33
Closed,316563583,EURUSD,SELL,0.01,1.16544,1.16441,10.300000000000864,3726,0,0,1.03,1.03,11333,EUROSTABLE V3.3 EA[tp],2026.03.10 20:15:02,2026.03.10 21:17:08
Closed,316563096,EURUSD,SELL,0.01,1.16442,1.16441,0.10000000000065512,4626,0,0,0.01,0.01,11333,EUROSTABLE V3.3 EA[tp],2026.03.10 20:00:02,2026.03.10 21:17:08
Closed,316513524,EURUSD,BUY,0.01,1.15497,1.15508,1.100000000000545,3978,0,0,0.11,0.11,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 19:15:02,2026.03.09 20:21:20
Closed,316514233,EURUSD,BUY,0.01,1.15227,1.15508,28.100000000002012,3078,0,0,2.81,2.81,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 19:30:02,2026.03.09 20:21:20
Closed,316512778,EURUSD,BUY,0.01,1.15651,1.15508,-14.299999999998203,4877,0,0,-1.43,-1.43,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 19:00:03,2026.03.09 20:21:20
Closed,316509130,EURUSD,BUY,0.01,1.15595,1.15643,4.8000000000003595,5926,0,0,0.48,0.48,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 17:15:02,2026.03.09 18:53:48
Closed,316510492,EURUSD,BUY,0.01,1.15477,1.15643,16.599999999999948,3225,0,0,1.66,1.66,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 18:00:03,2026.03.09 18:53:48
Closed,316508501,EURUSD,BUY,0.01,1.15697,1.15642,-5.5000000000005045,6827,0,0,-0.55,-0.55,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 17:00:01,2026.03.09 18:53:48
Closed,316507744,EURUSD,BUY,0.01,1.15525,1.15584,5.899999999998684,140,0,0,0.59,0.59,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 16:45:02,2026.03.09 16:47:22
Closed,316507082,EURUSD,BUY,0.01,1.15581,1.15622,4.100000000000215,84,0,0,0.41,0.41,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 16:30:02,2026.03.09 16:31:26
Closed,316485486,EURUSD,BUY,0.01,1.16109,1.15569,-53.999999999998494,203886,-0.09,0,-5.4,-5.49,11333,EUROSTABLE V3.3 EA[tp],2026.03.07 07:45:02,2026.03.09 16:23:08
Closed,316498107,EURUSD,BUY,0.01,1.15184,1.15569,38.50000000000131,15786,0,0,3.85,3.85,11333,EUROSTABLE V3.3 EA[tp],2026.03.09 12:00:02,2026.03.09 16:23:08
